STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
18,301,Dhubri,2011.0,South Salmara,281460,Kanchanmala,"Kanchanmala,South Salmara,Dhubri,Assam,India"
18,314,Karbi Anglong,2090.0,Phuloni,296908,Gangamala,"Gangamala,Phuloni,Karbi Anglong,Assam,India"
