"STCode","DTCode","DTName","SDTCode","SDTName","TVCode","Name"
"21","370","Bargarh","02755","Paikamal","379751","Rasmunda"
"21","370","Bargarh","02755","Paikamal","379752","Bhengarajpur"
"21","370","Bargarh","02755","Paikamal","379753","Majhipali"
"21","370","Bargarh","02755","Paikamal","379754","Lergaon"
"21","370","Bargarh","02755","Paikamal","379755","Pipalpali"
"21","370","Bargarh","02755","Paikamal","379756","Jharmunda"
"21","370","Bargarh","02755","Paikamal","379757","Ranjitpur"
"21","370","Bargarh","02755","Paikamal","379758","Khandijharan"
"21","370","Bargarh","02755","Paikamal","379759","Maharanimeripur"
"21","370","Bargarh","02755","Paikamal","379760","Salhepali"
"21","370","Bargarh","02755","Paikamal","379761","Georgegarh"
"21","370","Bargarh","02755","Paikamal","379762","Durgapali"
"21","370","Bargarh","02755","Paikamal","379763","Dandapat"
"21","370","Bargarh","02755","Paikamal","379764","Paikamal"
"21","370","Bargarh","02755","Paikamal","379765","Nuagaon"
"21","370","Bargarh","02755","Paikamal","379766","Kenabuda"
"21","370","Bargarh","02755","Paikamal","379767","Karlamal"
"21","370","Bargarh","02755","Paikamal","379768","Koknara"
"21","370","Bargarh","02755","Paikamal","379769","Dunguripali"
"21","370","Bargarh","02755","Paikamal","379770","Buturakhamar"
"21","370","Bargarh","02755","Paikamal","379771","Katangpali"
"21","370","Bargarh","02755","Paikamal","379772","Mundhela"
"21","370","Bargarh","02755","Paikamal","379773","Brahmandihi"
"21","370","Bargarh","02755","Paikamal","379774","Paraskhandi"
"21","370","Bargarh","02755","Paikamal","379775","Jhitiki"
"21","370","Bargarh","02755","Paikamal","379776","Kapilaspur"
"21","370","Bargarh","02755","Paikamal","379777","Pathrel"
"21","370","Bargarh","02755","Paikamal","379778","Khaliamunda"
"21","370","Bargarh","02755","Paikamal","379779","Dhenkimunda"
"21","370","Bargarh","02755","Paikamal","379780","Bhutmunda"
"21","370","Bargarh","02755","Paikamal","379781","Dumerbahal"
"21","370","Bargarh","02755","Paikamal","379782","Nilathar"
"21","370","Bargarh","02755","Paikamal","379783","Kansada"
"21","370","Bargarh","02755","Paikamal","379784","Gadgaon"
"21","370","Bargarh","02755","Paikamal","379785","Barpali"
"21","370","Bargarh","02755","Paikamal","379786","Muneikel"
"21","370","Bargarh","02755","Paikamal","379787","Manmathpali"
"21","370","Bargarh","02755","Paikamal","379788","Pipalkhunta"
"21","370","Bargarh","02755","Paikamal","379789","Mithapali"
"21","370","Bargarh","02755","Paikamal","379790","Goranda"
"21","370","Bargarh","02755","Paikamal","379791","Manbhang"
"21","370","Bargarh","02755","Paikamal","379792","Bahabalmath"
"21","370","Bargarh","02755","Paikamal","379793","Kuradhiphasa"
"21","370","Bargarh","02755","Paikamal","379794","Laudmal"
"21","370","Bargarh","02755","Paikamal","379795","Purena"
"21","370","Bargarh","02755","Paikamal","379796","Patrapali"
"21","370","Bargarh","02755","Paikamal","379797","Motipali"
"21","370","Bargarh","02755","Paikamal","379798","Marjadapali"
"21","370","Bargarh","02755","Paikamal","379799","Badibahal"
"21","370","Bargarh","02755","Paikamal","379800","Bhuikhar (Bhuinkhar)"
"21","370","Bargarh","02755","Paikamal","379801","Brahmantal"
"21","370","Bargarh","02755","Paikamal","379802","Kharamal"
"21","370","Bargarh","02755","Paikamal","379803","Bartunda"
"21","370","Bargarh","02755","Paikamal","379804","Bheruamunda"
"21","370","Bargarh","02755","Paikamal","379805","Jamseth"
"21","370","Bargarh","02755","Paikamal","379806","Cherangajhanj"
"21","370","Bargarh","02755","Paikamal","379807","Kadoghucha"
"21","370","Bargarh","02755","Paikamal","379808","Mandosil"
"21","370","Bargarh","02755","Paikamal","379809","Dharol"
"21","370","Bargarh","02755","Paikamal","379810","Malpada"
"21","370","Bargarh","02755","Paikamal","379811","Chhindeikela"
"21","370","Bargarh","02755","Paikamal","379812","Makhanamunda"
"21","370","Bargarh","02755","Paikamal","379813","Baraparlia"
"21","370","Bargarh","02755","Paikamal","379814","Ganjadabar"
"21","370","Bargarh","02755","Paikamal","379815","Jalgarh"
"21","370","Bargarh","02755","Paikamal","379816","Jharbandha"
"21","370","Bargarh","02755","Paikamal","379817","Menakamunda"
"21","370","Bargarh","02755","Paikamal","379818","Temrimal"
"21","370","Bargarh","02755","Paikamal","379819","Patrapali"
"21","370","Bargarh","02755","Paikamal","379820","Dudukijharia"
"21","370","Bargarh","02756","Jharbandha","000000","Jharbandha"
"21","370","Bargarh","02756","Jharbandha","379821","Badanki"
"21","370","Bargarh","02756","Jharbandha","379822","Sukamanipur"
"21","370","Bargarh","02756","Jharbandha","379823","Kukuripali"
"21","370","Bargarh","02756","Jharbandha","379824","Jodhpur"
"21","370","Bargarh","02756","Jharbandha","379825","Ureidadar"
"21","370","Bargarh","02756","Jharbandha","379826","Dabpali"
"21","370","Bargarh","02756","Jharbandha","379827","Kurlupali"
"21","370","Bargarh","02756","Jharbandha","379828","Beheraduburi"
"21","370","Bargarh","02756","Jharbandha","379829","Loharsing"
"21","370","Bargarh","02756","Jharbandha","379830","Bhaisadarha (Bhainsadarha)"
"21","370","Bargarh","02756","Jharbandha","379831","Niljipatra"
"21","370","Bargarh","02756","Jharbandha","379832","Laudidarha"
"21","370","Bargarh","02756","Jharbandha","379833","Goudmal"
"21","370","Bargarh","02756","Jharbandha","379834","Kurma"
"21","370","Bargarh","02756","Jharbandha","379835","Sikaripali"
"21","370","Bargarh","02756","Jharbandha","379836","Dhaurabhata"
"21","370","Bargarh","02756","Jharbandha","379837","Nuapara"
"21","370","Bargarh","02756","Jharbandha","379838","Putuka"
"21","370","Bargarh","02756","Jharbandha","379839","Khirapali"
"21","370","Bargarh","02756","Jharbandha","379840","Loharakot"
"21","370","Bargarh","02756","Jharbandha","379841","Lahandipur"
"21","370","Bargarh","02756","Jharbandha","379842","Gundichadihi"
"21","370","Bargarh","02756","Jharbandha","379843","Chardapali"
"21","370","Bargarh","02756","Jharbandha","379844","Changaria"
"21","370","Bargarh","02756","Jharbandha","379845","Pujharipali"
"21","370","Bargarh","02756","Jharbandha","379846","Kudhrenpali"
"21","370","Bargarh","02756","Jharbandha","379847","Bambarit"
"21","370","Bargarh","02756","Jharbandha","379848","Darlipali"
"21","370","Bargarh","02756","Jharbandha","379849","Kulanti"
"21","370","Bargarh","02756","Jharbandha","379850","Lakhamara"
"21","370","Bargarh","02756","Jharbandha","379851","Mahulpali"
"21","370","Bargarh","02756","Jharbandha","379852","Dhumabhata"
"21","370","Bargarh","02756","Jharbandha","379853","Sambalpuri"
"21","370","Bargarh","02756","Jharbandha","379854","Saraikela"
"21","370","Bargarh","02756","Jharbandha","379855","Sukulipahar"
"21","370","Bargarh","02756","Jharbandha","379856","Jagadalpur"
"21","370","Bargarh","02756","Jharbandha","379857","Mahulpali(San)"
"21","370","Bargarh","02756","Jharbandha","379858","Badkanjari"
"21","370","Bargarh","02756","Jharbandha","379859","Chhotkunjari"
"21","370","Bargarh","02756","Jharbandha","379860","Chiroli"
"21","370","Bargarh","02756","Jharbandha","379861","Jatesira (Jatesara)"
"21","370","Bargarh","02756","Jharbandha","379862","Dunguripali"
"21","370","Bargarh","02756","Jharbandha","379863","Mahagaon"
"21","370","Bargarh","02756","Jharbandha","379864","Tileidadar"
"21","370","Bargarh","02756","Jharbandha","379865","Chandramanipur"
"21","370","Bargarh","02756","Jharbandha","379866","Dewanpali"
"21","370","Bargarh","02756","Jharbandha","379867","Nalipani"
"21","370","Bargarh","02756","Jharbandha","379868","Bhandarpuri"
"21","370","Bargarh","02756","Jharbandha","379869","Jampali(Dava)"
"21","370","Bargarh","02756","Jharbandha","379870","Chhotanki"
"21","370","Bargarh","02756","Jharbandha","379871","Ghuchapali"
"21","370","Bargarh","02756","Jharbandha","379872","Palsada"
"21","370","Bargarh","02756","Jharbandha","379873","Bolangir"
"21","370","Bargarh","02756","Jharbandha","379874","Dabha(Dava)"
"21","370","Bargarh","02756","Jharbandha","379875","Angul"
"21","370","Bargarh","02756","Jharbandha","379876","Kusumdarha"
"21","370","Bargarh","02756","Jharbandha","379877","Surjyamanipur"
"21","370","Bargarh","02756","Jharbandha","379878","Kapati"
"21","370","Bargarh","02756","Jharbandha","379879","Chandibhata"
"21","370","Bargarh","02756","Jharbandha","379880","Jampali"
"21","370","Bargarh","02756","Jharbandha","379881","Chikhilipathar"
"21","370","Bargarh","02756","Jharbandha","379882","Gedinala"
"21","370","Bargarh","02756","Jharbandha","379883","Saramsil"
"21","370","Bargarh","02756","Jharbandha","379884","Manipur"
"21","370","Bargarh","02756","Jharbandha","379885","Badikata"
"21","370","Bargarh","02756","Jharbandha","379886","Ghesara"
"21","370","Bargarh","02756","Jharbandha","379887","Baitalbhata"
"21","370","Bargarh","02756","Jharbandha","379888","Sapalahar"
"21","370","Bargarh","02756","Jharbandha","379889","Palsani"
"21","370","Bargarh","02756","Jharbandha","379890","Bukuramunda"
"21","370","Bargarh","02756","Jharbandha","379891","Lahangir"
"21","370","Bargarh","02756","Jharbandha","379892","Gandapali"
"21","370","Bargarh","02756","Jharbandha","379893","Kumir"
"21","370","Bargarh","02756","Jharbandha","379894","Adhapani"
"21","370","Bargarh","02756","Jharbandha","379895","Dudukidadar"
"21","370","Bargarh","02756","Jharbandha","379896","Sargul"
"21","370","Bargarh","02756","Jharbandha","379897","Bijadhol"
"21","370","Bargarh","02756","Jharbandha","379898","Kandadangar"
"21","370","Bargarh","02756","Jharbandha","379899","Bandamunda"
"21","370","Bargarh","02756","Jharbandha","379900","Rajendrapur"
"21","370","Bargarh","02756","Jharbandha","379901","Birbikramadityapur"
"21","370","Bargarh","02756","Jharbandha","379902","Nityanandapur"
"21","370","Bargarh","02756","Jharbandha","379903","Bhandarjori"
"21","370","Bargarh","02756","Jharbandha","379904","Pagarpani"
"21","370","Bargarh","02756","Jharbandha","379905","Kotana"
"21","370","Bargarh","02756","Jharbandha","379906","Jharbandh"
"21","370","Bargarh","02756","Jharbandha","379907","Sakhadungri"
"21","370","Bargarh","02756","Jharbandha","379908","Sakti"
"21","370","Bargarh","02756","Jharbandha","379909","Lergaon"
"21","370","Bargarh","02756","Jharbandha","379910","Tampar"
"21","370","Bargarh","02756","Jharbandha","379911","Turla"
"21","370","Bargarh","02756","Jharbandha","379912","Tuhungidadar"
"21","370","Bargarh","02756","Jharbandha","379913","Sandadar"
"21","370","Bargarh","02756","Jharbandha","379914","Gothuguda"
"21","370","Bargarh","02756","Jharbandha","379915","Krafadgang (Krafodganj)"
"21","370","Bargarh","02756","Jharbandha","379916","Iskinda"
"21","370","Bargarh","02756","Jharbandha","379917","Bilaspur"
"21","370","Bargarh","02756","Jharbandha","379918","Kasipani"
"21","370","Bargarh","02756","Jharbandha","379919","Saldihi"
"21","370","Bargarh","02756","Jharbandha","379920","Sankri"
"21","370","Bargarh","02756","Jharbandha","379921","Putukidungri"
"21","370","Bargarh","02756","Jharbandha","379922","Dungurichadha"
"21","370","Bargarh","02756","Jharbandha","379923","Tumuripani"
"21","370","Bargarh","02756","Jharbandha","379924","Anadibahal"
"21","370","Bargarh","02756","Jharbandha","379925","Amthi"
"21","370","Bargarh","02756","Jharbandha","379926","Baitali"
"21","370","Bargarh","02756","Jharbandha","379927","Dhaneswar"
"21","370","Bargarh","02757","Padmapur","000000","Padmapur"
"21","370","Bargarh","02757","Padmapur","379928","Mohanpali"
"21","370","Bargarh","02757","Padmapur","379929","Jamkhar"
"21","370","Bargarh","02757","Padmapur","379930","Bhalukana"
"21","370","Bargarh","02757","Padmapur","379931","Halakadadar"
"21","370","Bargarh","02757","Padmapur","379932","Khuntbandh"
"21","370","Bargarh","02757","Padmapur","379933","Ramedega"
"21","370","Bargarh","02757","Padmapur","379934","Arjunnagar"
"21","370","Bargarh","02757","Padmapur","379935","Ganjaguda"
"21","370","Bargarh","02757","Padmapur","379936","Patrapali"
"21","370","Bargarh","02757","Padmapur","379937","Ichhapali"
"21","370","Bargarh","02757","Padmapur","379938","Gagendrapur"
"21","370","Bargarh","02757","Padmapur","379939","Pandripani"
"21","370","Bargarh","02757","Padmapur","379940","Sargibahal"
"21","370","Bargarh","02757","Padmapur","379941","Ammunda"
"21","370","Bargarh","02757","Padmapur","379942","Panchabhaya"
"21","370","Bargarh","02757","Padmapur","379943","Barihapali"
"21","370","Bargarh","02757","Padmapur","379944","Chakakhalia"
"21","370","Bargarh","02757","Padmapur","379945","Baidpali"
"21","370","Bargarh","02757","Padmapur","379946","Banjhapali"
"21","370","Bargarh","02757","Padmapur","379947","Nuapali"
"21","370","Bargarh","02757","Padmapur","379948","Kansingha"
"21","370","Bargarh","02757","Padmapur","379949","Dhumaberna"
"21","370","Bargarh","02757","Padmapur","379950","Sarasmal"
"21","370","Bargarh","02757","Padmapur","379951","Kendumunda"
"21","370","Bargarh","02757","Padmapur","379952","Khemedkhar"
"21","370","Bargarh","02757","Padmapur","379953","Lambarjuna"
"21","370","Bargarh","02757","Padmapur","379954","Charpali"
"21","370","Bargarh","02757","Padmapur","379955","Nagenmal"
"21","370","Bargarh","02757","Padmapur","379956","Murhapali"
"21","370","Bargarh","02757","Padmapur","379957","Khuntapali"
"21","370","Bargarh","02757","Padmapur","379958","Bageijuri"
"21","370","Bargarh","02757","Padmapur","379959","Sargijuri"
"21","370","Bargarh","02757","Padmapur","379960","Barbhata"
"21","370","Bargarh","02757","Padmapur","379961","Kabibarpur"
"21","370","Bargarh","02757","Padmapur","379962","Loharpali"
"21","370","Bargarh","02757","Padmapur","379963","Kadalimunda"
"21","370","Bargarh","02757","Padmapur","379964","Gambharidihi"
"21","370","Bargarh","02757","Padmapur","379965","Budhapali"
"21","370","Bargarh","02757","Padmapur","379966","Purena"
"21","370","Bargarh","02757","Padmapur","379967","Satibhata"
"21","370","Bargarh","02757","Padmapur","379968","Bheunria"
"21","370","Bargarh","02757","Padmapur","379969","Deoli"
"21","370","Bargarh","02757","Padmapur","379970","Salegedi"
"21","370","Bargarh","02757","Padmapur","379971","Darbekela"
"21","370","Bargarh","02757","Padmapur","379972","Singhimunda"
"21","370","Bargarh","02757","Padmapur","379973","Chandipali"
"21","370","Bargarh","02757","Padmapur","379974","Kendubhata"
"21","370","Bargarh","02757","Padmapur","379975","Mahulpali"
"21","370","Bargarh","02757","Padmapur","379976","Kumunibahali"
"21","370","Bargarh","02757","Padmapur","379977","Goudpali"
"21","370","Bargarh","02757","Padmapur","379978","Pathari"
"21","370","Bargarh","02757","Padmapur","379979","Salebahali"
"21","370","Bargarh","02757","Padmapur","379980","Kudopali"
"21","370","Bargarh","02757","Padmapur","379981","Khujini"
"21","370","Bargarh","02757","Padmapur","379982","Dholbandha"
"21","370","Bargarh","02757","Padmapur","379983","Bisipali"
"21","370","Bargarh","02757","Padmapur","379984","Jamala"
"21","370","Bargarh","02757","Padmapur","379985","Dunguripali"
"21","370","Bargarh","02757","Padmapur","379986","Pudherkhar"
"21","370","Bargarh","02757","Padmapur","379987","Dangaghat"
"21","370","Bargarh","02757","Padmapur","379988","Fatamunda"
"21","370","Bargarh","02757","Padmapur","379989","Barikel"
"21","370","Bargarh","02757","Padmapur","379990","Singanpur"
"21","370","Bargarh","02757","Padmapur","379991","Chitakhol"
"21","370","Bargarh","02757","Padmapur","379992","Charpali"
"21","370","Bargarh","02757","Padmapur","379993","Jhankarpali"
"21","370","Bargarh","02757","Padmapur","379994","Ghuchapali"
"21","370","Bargarh","02757","Padmapur","379995","Gadbhati"
"21","370","Bargarh","02757","Padmapur","379996","Kudasingha"
"21","370","Bargarh","02757","Padmapur","379997","Phirupali"
"21","370","Bargarh","02757","Padmapur","379998","Kansar"
"21","370","Bargarh","02757","Padmapur","379999","Sampia"
"21","370","Bargarh","02757","Padmapur","380000","Banupali"
"21","370","Bargarh","02757","Padmapur","380001","Khairpali"
"21","370","Bargarh","02758","BurdenP.S.","000000","BurdenP.S."
"21","370","Bargarh","02758","BurdenP.S.","000000","Burden"
"21","370","Bargarh","02758","BurdenP.S.","380002","Dewandihi"
"21","370","Bargarh","02758","BurdenP.S.","380003","Judhistirpur"
"21","370","Bargarh","02758","BurdenP.S.","380004","Bentkarpur"
"21","370","Bargarh","02758","BurdenP.S.","380005","Bajenmunda"
"21","370","Bargarh","02758","BurdenP.S.","380006","Mundomahul"
"21","370","Bargarh","02758","BurdenP.S.","380007","Khaliapali"
"21","370","Bargarh","02758","BurdenP.S.","380008","Tendapadar"
"21","370","Bargarh","02758","BurdenP.S.","380009","Badimal"
"21","370","Bargarh","02758","BurdenP.S.","380010","Brahmandihi"
"21","370","Bargarh","02758","BurdenP.S.","380011","Dlliguda (Darlipali)"
"21","370","Bargarh","02758","BurdenP.S.","380012","Bubra (Bubuda)"
"21","370","Bargarh","02758","BurdenP.S.","380013","Keutenbahali"
"21","370","Bargarh","02758","BurdenP.S.","380014","Bandupali"
"21","370","Bargarh","02758","BurdenP.S.","380015","Tetelkhunti"
"21","370","Bargarh","02758","BurdenP.S.","380016","Birhipali"
"21","370","Bargarh","02758","BurdenP.S.","380017","Budamal"
"21","370","Bargarh","02758","BurdenP.S.","380018","Guthurla"
"21","370","Bargarh","02758","BurdenP.S.","380019","Luhakhan"
"21","370","Bargarh","02758","BurdenP.S.","380020","Bheluapadar"
"21","370","Bargarh","02758","BurdenP.S.","380021","Garbhanakhol"
"21","370","Bargarh","02758","BurdenP.S.","380022","Kanthesarpur"
"21","370","Bargarh","02758","BurdenP.S.","380023","Beheratal"
"21","370","Bargarh","02758","BurdenP.S.","380024","Antarla (Atarla)"
"21","370","Bargarh","02758","BurdenP.S.","380025","Bhaludunguri"
"21","370","Bargarh","02758","BurdenP.S.","380026","Bankikhaman"
"21","370","Bargarh","02758","BurdenP.S.","380027","Dahingaon"
"21","370","Bargarh","02758","BurdenP.S.","380028","Bijamal"
"21","370","Bargarh","02758","BurdenP.S.","380029","Sargipali"
"21","370","Bargarh","02758","BurdenP.S.","380030","Dahita"
"21","370","Bargarh","02758","BurdenP.S.","380031","Gailguda"
"21","370","Bargarh","02758","BurdenP.S.","380032","Chakamakjori"
"21","370","Bargarh","02758","BurdenP.S.","380033","Gobindpur"
"21","370","Bargarh","02758","BurdenP.S.","380034","Bheluakhol"
"21","370","Bargarh","02758","BurdenP.S.","380035","Sahajpani"
"21","370","Bargarh","02758","BurdenP.S.","380036","Dangachhancha"
"21","370","Bargarh","02758","BurdenP.S.","380037","Raibahadrpur"
"21","370","Bargarh","02758","BurdenP.S.","380038","Dhaulibahal"
"21","370","Bargarh","02758","BurdenP.S.","380039","Bhitarkhol"
"21","370","Bargarh","02758","BurdenP.S.","380040","Amarakhol"
"21","370","Bargarh","02758","BurdenP.S.","380041","Batipathar"
"21","370","Bargarh","02758","BurdenP.S.","380042","Khatua"
"21","370","Bargarh","02758","BurdenP.S.","380043","Jayapur"
"21","370","Bargarh","02758","BurdenP.S.","380044","Baradapali"
"21","370","Bargarh","02758","BurdenP.S.","380045","Silatpali"
"21","370","Bargarh","02758","BurdenP.S.","380046","Bukajhula"
"21","370","Bargarh","02758","BurdenP.S.","380047","Narendrapur"
"21","370","Bargarh","02758","BurdenP.S.","380048","Kukurimunda"
"21","370","Bargarh","02758","BurdenP.S.","380049","Phulmatipur"
"21","370","Bargarh","02758","BurdenP.S.","380050","Buden"
"21","370","Bargarh","02758","BurdenP.S.","380051","Ambahal"
"21","370","Bargarh","02758","BurdenP.S.","380052","Solia"
"21","370","Bargarh","02758","BurdenP.S.","380053","Nuapali"
"21","370","Bargarh","02758","BurdenP.S.","380054","Amdahan"
"21","370","Bargarh","02758","BurdenP.S.","380055","Ledrapali"
"21","370","Bargarh","02758","BurdenP.S.","380056","Banjujhula"
"21","370","Bargarh","02758","BurdenP.S.","380057","Jamartala"
"21","370","Bargarh","02759","Gaisilet","000000","Gaisilet"
"21","370","Bargarh","02759","Gaisilet","380058","Jogibandhali (Jugibahli)"
"21","370","Bargarh","02759","Gaisilet","380059","Ganiapali"
"21","370","Bargarh","02759","Gaisilet","380060","Malamunda"
"21","370","Bargarh","02759","Gaisilet","380061","Chantipali"
"21","370","Bargarh","02759","Gaisilet","380062","Sautakhanda"
"21","370","Bargarh","02759","Gaisilet","380063","Jamutpali"
"21","370","Bargarh","02759","Gaisilet","380064","Baidpali"
"21","370","Bargarh","02759","Gaisilet","380065","Jogimatha"
"21","370","Bargarh","02759","Gaisilet","380066","Bheluapadar"
"21","370","Bargarh","02759","Gaisilet","380067","Kalangapali"
"21","370","Bargarh","02759","Gaisilet","380068","Nathapali"
"21","370","Bargarh","02759","Gaisilet","380069","Marghati"
"21","370","Bargarh","02759","Gaisilet","380070","Raisalpadar"
"21","370","Bargarh","02759","Gaisilet","380071","Sargipali"
"21","370","Bargarh","02759","Gaisilet","380072","Amalipali"
"21","370","Bargarh","02759","Gaisilet","380073","Umarad"
"21","370","Bargarh","02759","Gaisilet","380074","Bhutibahal"
"21","370","Bargarh","02759","Gaisilet","380075","Karhimunda"
"21","370","Bargarh","02759","Gaisilet","380076","Nuapali"
"21","370","Bargarh","02759","Gaisilet","380077","Dunguripali"
"21","370","Bargarh","02759","Gaisilet","380078","Sardhapali"
"21","370","Bargarh","02759","Gaisilet","380079","Lebri"
"21","370","Bargarh","02759","Gaisilet","380080","Kudla"
"21","370","Bargarh","02759","Gaisilet","380081","Gaisilet"
"21","370","Bargarh","02759","Gaisilet","380082","Buromunda"
"21","370","Bargarh","02759","Gaisilet","380083","Kendubhata"
"21","370","Bargarh","02759","Gaisilet","380084","Halankanasi"
"21","370","Bargarh","02759","Gaisilet","380085","Changaria"
"21","370","Bargarh","02759","Gaisilet","380086","Grindolmal"
"21","370","Bargarh","02759","Gaisilet","380087","Telipukhapani"
"21","370","Bargarh","02759","Gaisilet","380088","Jankeda"
"21","370","Bargarh","02759","Gaisilet","380089","Brahmanmal"
"21","370","Bargarh","02759","Gaisilet","380090","Barhamunda"
"21","370","Bargarh","02759","Gaisilet","380091","Talpali"
"21","370","Bargarh","02759","Gaisilet","380092","Khuntpali"
"21","370","Bargarh","02759","Gaisilet","380093","Ainlabhata (Ainlabahal)"
"21","370","Bargarh","02759","Gaisilet","380094","Mundapali"
"21","370","Bargarh","02759","Gaisilet","380095","Semelmunda"
"21","370","Bargarh","02759","Gaisilet","380096","Dangarmunda"
"21","370","Bargarh","02759","Gaisilet","380097","Jubakhol"
"21","370","Bargarh","02759","Gaisilet","380098","Purnanandapur"
"21","370","Bargarh","02759","Gaisilet","380099","Kendumal"
"21","370","Bargarh","02759","Gaisilet","380100","Kuliari"
"21","370","Bargarh","02759","Gaisilet","380101","Katabahal"
"21","370","Bargarh","02759","Gaisilet","380102","Gidhamal"
"21","370","Bargarh","02759","Gaisilet","380103","Barihapukhapani"
"21","370","Bargarh","02759","Gaisilet","380104","Kamalapadar"
"21","370","Bargarh","02759","Gaisilet","380105","Kandagad"
"21","370","Bargarh","02759","Gaisilet","380106","Natabarpur"
"21","370","Bargarh","02759","Gaisilet","380107","Babebahal"
"21","370","Bargarh","02759","Gaisilet","380108","Sansahajbahal"
"21","370","Bargarh","02759","Gaisilet","380109","Bhoipali"
"21","370","Bargarh","02759","Gaisilet","380110","Maidhanumunda"
"21","370","Bargarh","02759","Gaisilet","380111","Jhankarmunda"
"21","370","Bargarh","02759","Gaisilet","380112","Semelgudia"
"21","370","Bargarh","02759","Gaisilet","380113","Kandhumunda"
"21","370","Bargarh","02759","Gaisilet","380114","Tenganapali"
"21","370","Bargarh","02759","Gaisilet","380115","Jammal"
"21","370","Bargarh","02759","Gaisilet","380116","Dangabahal"
"21","370","Bargarh","02759","Gaisilet","380117","Kurlubahal"
"21","370","Bargarh","02759","Gaisilet","380118","Kansdol"
"21","370","Bargarh","02759","Gaisilet","380119","Sandhibahal"
"21","370","Bargarh","02759","Gaisilet","380120","Beheramunda"
"21","370","Bargarh","02759","Gaisilet","380121","Bhangamunda"
"21","370","Bargarh","02759","Gaisilet","380122","Badsahajbahal"
"21","370","Bargarh","02759","Gaisilet","380123","Maharpali"
"21","370","Bargarh","02759","Gaisilet","380124","Kathaumal"
"21","370","Bargarh","02759","Gaisilet","380125","Turcha"
"21","370","Bargarh","02759","Gaisilet","380126","Ghadghadimal"
"21","370","Bargarh","02759","Gaisilet","380127","Phiringimal"
"21","370","Bargarh","02759","Gaisilet","380128","Kantajhuda"
"21","370","Bargarh","02759","Gaisilet","380129","Sankripani"
"21","370","Bargarh","02759","Gaisilet","380130","Chhindrapali"
"21","370","Bargarh","02759","Gaisilet","380131","Burochhapar"
"21","370","Bargarh","02759","Gaisilet","380132","San Dunguripali"
"21","370","Bargarh","02759","Gaisilet","380133","Salhepali"
"21","370","Bargarh","02759","Gaisilet","380134","Gourenmunda"
"21","370","Bargarh","02759","Gaisilet","380135","Dhaurakhaman"
"21","370","Bargarh","02759","Gaisilet","380136","Jagalpat"
"21","370","Bargarh","02759","Gaisilet","380137","Ainlabahal(Alnlabahal)"
"21","370","Bargarh","02759","Gaisilet","380138","Gandapali"
"21","370","Bargarh","02759","Gaisilet","380139","Jamutbahal"
"21","370","Bargarh","02759","Gaisilet","380140","Banchhanagar"
"21","370","Bargarh","02759","Gaisilet","380141","Jadamunda"
"21","370","Bargarh","02760","Melchhamunda","000000","Melchhamunda"
"21","370","Bargarh","02760","Melchhamunda","380142","Dhanupadar"
"21","370","Bargarh","02760","Melchhamunda","380143","Turimunda"
"21","370","Bargarh","02760","Melchhamunda","380144","Barapadar"
