STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
28,532,Adilabad,4312,Narnoor,569214,Sawari,"Sawari,Narnoor,Adilabad,India"
28,552,Kurnool,5250,Mantralayam,593737,Sunkeswari,"Sunkeswari,Mantralayam,Kurnool,India"
