28,541,Khammam,4735,Kukunoor,579316,Thondipaka,"Thondipaka,Kukunoor,Khammam,India"
28,541,Khammam,4735,Kukunoor,579316,Thondipaka,"Thondipaka,Kukunoor,Khammam,India"
