24,484,Panch Mahals,3881,Santrampur,518059,Vanjiya Khunt,"Vanjiya Khunt,Santrampur,Panch Mahals,Gujarat,India"
24,484,Panch Mahals,3881,Santrampur,518059,Vanjiya Khunt,"Vanjiya Khunt,Santrampur,Panch Mahals,Gujarat,India"
