STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
8,115,Barmer,577,Sheo,86624,Nopat,"Nopat,Sheo,Barmer,Rajasthan,India"
8,118,Pali,599,Sojat,90625,Hapat,"Hapat,Sojat,Pali,Rajasthan,India"
8,118,Pali,602,Marwar Junction,91059,Gura Bhopat,"Gura Bhopat,Marwar Junction,Pali,Rajasthan,India"
8,120,Tonk,619,Todaraisingh,93193,Gadapat,"Gadapat,Todaraisingh,Tonk,Rajasthan,India"
8,129,Jhalawar,683,Pirawa,105153,Ramay Dalpat,"Ramay Dalpat,Pirawa,Jhalawar,Rajasthan,India"
27,499,Jalgaon,3967,Erandol,527271,Mukhpat,"Mukhpat,Erandol,Jalgaon,Maharashtra,India"
27,499,Jalgaon,3968,Dharangaon,527349,Fulpat,"Fulpat,Dharangaon,Jalgaon,Maharashtra,India"
27,499,Jalgaon,3968,Dharangaon,527359,Khapat,"Khapat,Dharangaon,Jalgaon,Maharashtra,India"
27,499,Jalgaon,3970,Parola,527572,Nerpat,"Nerpat,Parola,Jalgaon,Maharashtra,India"
27,510,Yavatmal,4085,Pusad,542908,Hiwalni Palampat,"Hiwalni Palampat,Pusad,Yavatmal,Maharashtra,India"
27,510,Yavatmal,4092,Maregaon,543803,Rohpat,"Rohpat,Maregaon,Yavatmal,Maharashtra,India"
27,510,Yavatmal,4094,Wani,543961,Zarpat,"Zarpat,Wani,Yavatmal,Maharashtra,India"
27,513,Parbhani,4119,Manwath,546816,Mangrul Palampat,"Mangrul Palampat,Manwath,Parbhani,Maharashtra,India"
27,516,Nashik,4146,Malegaon,550181,Vanpat,"Vanpat,Malegaon,Nashik,Maharashtra,India"
27,522,Ahmadnagar,4201,Akola,557207,Sawargaonpat,"Sawargaonpat,Akola,Ahmadnagar,Maharashtra,India"
27,528,Ratnagiri,4269,Chiplun,565317,Devpat,"Devpat,Chiplun,Ratnagiri,Maharashtra,India"
27,528,Ratnagiri,4271,Ratnagiri,565550,Ranpat,"Ranpat,Ratnagiri,Ratnagiri,Maharashtra,India"
27,529,Sindhudurg,4278,Malwan,566576,Wadachapat,"Wadachapat,Malwan,Sindhudurg,Maharashtra,India"
27,529,Sindhudurg,4281,Sawantwadi,566847,Brahmanpat,"Brahmanpat,Sawantwadi,Sindhudurg,Maharashtra,India"
24,468,Kachchh,3722,Lakhpat,0,Lakhpat,"Lakhpat,Lakhpat,Kachchh,Gujarat,India"
24,468,Kachchh,3722,Lakhpat,506430,Lakhpat,"Lakhpat,Lakhpat,Kachchh,Gujarat,India"
24,468,Kachchh,3724,Bhachau,506665,Lakhpat,"Lakhpat,Bhachau,Kachchh,Gujarat,India"
24,468,Kachchh,3727,Nakhatrana,506972,Bagpat,"Bagpat,Nakhatrana,Kachchh,Gujarat,India"
24,469,Banas Kantha,3740,Deesa,508320,Kumpat,"Kumpat,Deesa,Banas Kantha,Gujarat,India"
24,472,Sabar Kantha,3760,Khedbrahma,509777,Padapat,"Padapat,Khedbrahma,Sabar Kantha,Gujarat,India"
24,475,Surendranagar,3793,Muli,512284,Ranipat,"Ranipat,Muli,Surendranagar,Gujarat,India"
24,476,Rajkot,3803,Rajkot,512970,Kalipat,"Kalipat,Rajkot,Rajkot,Gujarat,India"
24,477,Jamnagar,3814,Jamnagar,513593,Shekhpat,"Shekhpat,Jamnagar,Jamnagar,Gujarat,India"
24,477,Jamnagar,3821,Jamjodhpur,514116,Ambardi Bhupat,"Ambardi Bhupat,Jamjodhpur,Jamnagar,Gujarat,India"
24,478,Porbandar ,3823,Ranavav,514242,Ashiyapat,"Ashiyapat,Ranavav,Porbandar,Gujarat,India"
24,479,Junagadh,3838,Una,515208,Kalipat,"Kalipat,Una,Junagadh,Gujarat,India"
24,479,Junagadh,3838,Una,515288,Khapat,"Khapat,Una,Junagadh,Gujarat,India"
24,480,Amreli,3841,Lathi,515511,Muliyapat,"Muliyapat,Lathi,Amreli,Gujarat,India"
24,483,Kheda,3872,Kathlal,517399,Dampat,"Dampat,Kathlal,Kheda,Gujarat,India"
24,486,Vadodara,3899,Vaghodia,519971,Chipat,"Chipat,Vaghodia,Vadodara,Gujarat,India"
24,487,Narmada,3910,Nandod,521548,Chapat,"Chapat,Nandod,Narmada,Gujarat,India"
24,488,Bharuch,3917,Jhagadia,522216,Kapat,"Kapat,Jhagadia,Bharuch,Gujarat,India"
