29,574,Hassan,5558,Arkalgud ,616780,Maduranahalli,"Maduranahalli,Arkalgud,Hassan,Karnataka,India"
29,574,Hassan,5558,Arkalgud ,616780,Maduranahalli,"Maduranahalli,Arkalgud,Hassan,Karnataka,India"
