STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
9,142,Bulandshahr ,748,Anupshahr,121036,Sahibad Urf Kakarai,"Sahibad Urf Kakarai,Anupshahr,Bulandshahr,Uttar Pradesh,India"
9,148,Mainpuri,776,Karhal,126629,Kagla Tikarai,"Kagla Tikarai,Karhal,Mainpuri,Uttar Pradesh,India"
9,150,Bareilly,788,Nawabganj ,130533,Shahpur Jisukarai,"Shahpur Jisukarai,Nawabganj,Bareilly,Uttar Pradesh,India"
9,161,Etawah,836,Jaswantnagar,147324,Kakarai,"Kakarai,Jaswantnagar,Etawah,Uttar Pradesh,India"
9,186,Sant Kabir Nagar,942,Khalilabad,182964,Kakarai,"Kakarai,Khalilabad,Sant Kabir Nagar,Uttar Pradesh,India"
