20,368,Pashchimi Singhbhum,2730,Bandgaon,377043,Madura,"Madura,Bandgaon,Pashchimi Singhbhum,Jharkhand,India"
20,368,Pashchimi Singhbhum,2730,Bandgaon,377043,Madura,"Madura,Bandgaon,Pashchimi Singhbhum,Jharkhand,India"
