"STCode","DTCode","DTName","SDTCode","SDTName","TVCode","Name"
"28","000","ANDHRA PRADESH","00000","ANDHRA PRADESH","000000","ANDHRA PRADESH"
"28","532","Adilabad","00000","Adilabad","000000","Adilabad"
"28","532","Adilabad","04305","Tamsi","000000","Tamsi"
"28","532","Adilabad","04305","Tamsi","568945","Karanji"
"28","532","Adilabad","04305","Tamsi","568946","Guledi"
"28","532","Adilabad","04305","Tamsi","568947","Gomutri"
"28","532","Adilabad","04305","Tamsi","568948","Antargaon"
"28","532","Adilabad","04305","Tamsi","568949","Arli"
"28","532","Adilabad","04305","Tamsi","568950","Wadoor"
"28","532","Adilabad","04305","Tamsi","568951","Dhanora"
"28","532","Adilabad","04305","Tamsi","568952","Kamathwada"
"28","532","Adilabad","04305","Tamsi","568953","Gona"
"28","532","Adilabad","04305","Tamsi","568954","Gunjala"
"28","532","Adilabad","04305","Tamsi","568955","Gollaghat"
"28","532","Adilabad","04305","Tamsi","568956","Tamsi"
"28","532","Adilabad","04305","Tamsi","568957","Nipani"
"28","532","Adilabad","04305","Tamsi","568958","Dabbakuchi"
"28","532","Adilabad","04305","Tamsi","568959","Bheempoor"
"28","532","Adilabad","04305","Tamsi","568960","Belsari Rampur"
"28","532","Adilabad","04305","Tamsi","568961","Anderband"
"28","532","Adilabad","04305","Tamsi","568962","Girgaon"
"28","532","Adilabad","04305","Tamsi","568963","Ambugaon"
"28","532","Adilabad","04305","Tamsi","568964","Palodi"
"28","532","Adilabad","04305","Tamsi","568965","Wadgaon"
"28","532","Adilabad","04305","Tamsi","568966","Khapperla"
"28","532","Adilabad","04305","Tamsi","568967","Pippalkhoti"
"28","532","Adilabad","04305","Tamsi","568968","Ghotkuri"
"28","532","Adilabad","04305","Tamsi","568969","Savargaon"
"28","532","Adilabad","04305","Tamsi","568970","Bandalnagapur"
"28","532","Adilabad","04305","Tamsi","568971","Jamdi"
"28","532","Adilabad","04305","Tamsi","568972","Tamsi"
"28","532","Adilabad","04305","Tamsi","568973","Waddadi"
"28","532","Adilabad","04305","Tamsi","568974","Hasnapur"
"28","532","Adilabad","04305","Tamsi","568975","Ponnari"
"28","532","Adilabad","04306","Adilabad","000000","Adilabad"
"28","532","Adilabad","04306","Adilabad","568976","Jamdapur"
"28","532","Adilabad","04306","Adilabad","568977","Mallapur"
"28","532","Adilabad","04306","Adilabad","568978","Dimma"
"28","532","Adilabad","04306","Adilabad","568979","Pochara"
"28","532","Adilabad","04306","Adilabad","568980","Tarada"
"28","532","Adilabad","04306","Adilabad","568981","Rampoor"
"28","532","Adilabad","04306","Adilabad","568982","Bheemseri"
"28","532","Adilabad","04306","Adilabad","568983","Chanda"
"28","532","Adilabad","04306","Adilabad","568984","Ganeshpur"
"28","532","Adilabad","04306","Adilabad","568985","Landasangvi"
"28","532","Adilabad","04306","Adilabad","568986","Nishanghat"
"28","532","Adilabad","04306","Adilabad","568987","Arli"
"28","532","Adilabad","04306","Adilabad","568988","Takli"
"28","532","Adilabad","04306","Adilabad","568989","Kumbhajheri"
"28","532","Adilabad","04306","Adilabad","568990","Ramai"
"28","532","Adilabad","04306","Adilabad","568991","Jamuldhari"
"28","532","Adilabad","04306","Adilabad","568992","Yapalguda"
"28","532","Adilabad","04306","Adilabad","568993","Anukunta"
"28","532","Adilabad","04306","Adilabad","568994","Battisawargaon"
"28","532","Adilabad","04306","Adilabad","568995","Mavala"
"28","532","Adilabad","04306","Adilabad","568996","Kachkanti"
"28","532","Adilabad","04306","Adilabad","568997","Tontoli"
"28","532","Adilabad","04306","Adilabad","568998","Kottur"
"28","532","Adilabad","04306","Adilabad","568999","Borenur"
"28","532","Adilabad","04306","Adilabad","569000","Lokari"
"28","532","Adilabad","04306","Adilabad","569001","Ankoli"
"28","532","Adilabad","04306","Adilabad","569002","Waghapur"
"28","532","Adilabad","04306","Adilabad","569003","Maleborgaon"
"28","532","Adilabad","04306","Adilabad","569004","Chinchughat"
"28","532","Adilabad","04306","Adilabad","569005","Ankapoor"
"28","532","Adilabad","04306","Adilabad","569006","Asodabhurki"
"28","532","Adilabad","04306","Adilabad","569007","Pippaldhari"
"28","532","Adilabad","04306","Adilabad","569008","Wanwat"
"28","532","Adilabad","04306","Adilabad","569009","Belluri"
"28","532","Adilabad","04306","Adilabad","569010","Khandala"
"28","532","Adilabad","04306","Adilabad","569011","Lohara"
"28","532","Adilabad","04306","Adilabad","569012","Hathigutta"
"28","532","Adilabad","04306","Adilabad","569013","Tippa"
"28","532","Adilabad","04306","Adilabad","569014","Maregaon"
"28","532","Adilabad","04306","Adilabad","569015","Khanapoor"
"28","532","Adilabad","04306","Adilabad","569016","Chichadhari"
"28","532","Adilabad","04306","Adilabad","569017","Dasnapur"
"28","532","Adilabad","04307","Jainad","000000","Jainad"
"28","532","Adilabad","04307","Jainad","569018","Hathighat"
"28","532","Adilabad","04307","Jainad","569019","Guda"
"28","532","Adilabad","04307","Jainad","569020","Rampurtaraf"
"28","532","Adilabad","04307","Jainad","569021","Gimma Buzurg"
"28","532","Adilabad","04307","Jainad","569022","Korta"
"28","532","Adilabad","04307","Jainad","569023","Kedarpur"
"28","532","Adilabad","04307","Jainad","569024","Akoli"
"28","532","Adilabad","04307","Jainad","569025","Gimma"
"28","532","Adilabad","04307","Jainad","569026","Sirsonna"
"28","532","Adilabad","04307","Jainad","569027","Mirzapur"
"28","532","Adilabad","04307","Jainad","569028","Bhoraj"
"28","532","Adilabad","04307","Jainad","569029","Fouzpur"
"28","532","Adilabad","04307","Jainad","569030","Poosai"
"28","532","Adilabad","04307","Jainad","569031","Pipparwada"
"28","532","Adilabad","04307","Jainad","569032","Sekapoor"
"28","532","Adilabad","04307","Jainad","569033","Moudagada"
"28","532","Adilabad","04307","Jainad","569034","Kamai"
"28","532","Adilabad","04307","Jainad","569035","Dollara"
"28","532","Adilabad","04307","Jainad","569036","Pendalwada"
"28","532","Adilabad","04307","Jainad","569037","Karanwadi"
"28","532","Adilabad","04307","Jainad","569038","Lekarwadi"
"28","532","Adilabad","04307","Jainad","569039","Dadapoor"
"28","532","Adilabad","04307","Jainad","569040","Savapur"
"28","532","Adilabad","04307","Jainad","569041","Hashampur"
"28","532","Adilabad","04307","Jainad","569042","Tarada"
"28","532","Adilabad","04307","Jainad","569043","Awalpur"
"28","532","Adilabad","04307","Jainad","569044","Nizampur"
"28","532","Adilabad","04307","Jainad","569045","Nirala"
"28","532","Adilabad","04307","Jainad","569046","Balapur"
"28","532","Adilabad","04307","Jainad","569047","Akurla"
"28","532","Adilabad","04307","Jainad","569048","Sangvi"
"28","532","Adilabad","04307","Jainad","569049","Deepaiguda"
"28","532","Adilabad","04307","Jainad","569050","Kowtha"
"28","532","Adilabad","04307","Jainad","569051","Hariyali"
"28","532","Adilabad","04307","Jainad","569052","Bahadurpur"
"28","532","Adilabad","04307","Jainad","569053","Kuthompur"
"28","532","Adilabad","04307","Jainad","569054","Kura"
"28","532","Adilabad","04307","Jainad","569055","Kodekotha"
"28","532","Adilabad","04307","Jainad","569056","Karanji"
"28","532","Adilabad","04307","Jainad","569057","Khapri"
"28","532","Adilabad","04307","Jainad","569058","Umri"
"28","532","Adilabad","04307","Jainad","569059","Belgaon"
"28","532","Adilabad","04307","Jainad","569060","Ballori"
"28","532","Adilabad","04307","Jainad","569061","Makoda"
"28","532","Adilabad","04307","Jainad","569062","Jainad"
"28","532","Adilabad","04307","Jainad","569063","Muktapur"
"28","532","Adilabad","04307","Jainad","569064","Ada"
"28","532","Adilabad","04307","Jainad","569065","Kamtha"
"28","532","Adilabad","04307","Jainad","569066","Pardi"
"28","532","Adilabad","04307","Jainad","569067","Pardi"
"28","532","Adilabad","04307","Jainad","569068","Pippalgaon"
"28","532","Adilabad","04307","Jainad","569069","Laxmipur"
"28","532","Adilabad","04307","Jainad","569070","Jamini"
"28","532","Adilabad","04307","Jainad","569071","Kanpa"
"28","532","Adilabad","04307","Jainad","569072","Mangurla"
"28","532","Adilabad","04308","Bela","000000","Bela"
"28","532","Adilabad","04308","Bela","569073","Narayanpur"
"28","532","Adilabad","04308","Bela","569074","Sangdi"
"28","532","Adilabad","04308","Bela","569075","Bhedoda"
"28","532","Adilabad","04308","Bela","569076","Guda"
"28","532","Adilabad","04308","Bela","569077","Kamgarpur"
"28","532","Adilabad","04308","Bela","569078","Manyarpur"
"28","532","Adilabad","04308","Bela","569079","Khagdur"
"28","532","Adilabad","04308","Bela","569080","Mangrool"
"28","532","Adilabad","04308","Bela","569081","Koparuzana"
"28","532","Adilabad","04308","Bela","569082","Kobhai"
"28","532","Adilabad","04308","Bela","569083","Datalpur"
"28","532","Adilabad","04308","Bela","569084","Dehegaon"
"28","532","Adilabad","04308","Bela","569085","Mohabatpur"
"28","532","Adilabad","04308","Bela","569086","Bhodod"
"28","532","Adilabad","04308","Bela","569087","Shamshabad"
"28","532","Adilabad","04308","Bela","569088","Awalpur"
"28","532","Adilabad","04308","Bela","569089","Sirsanna"
"28","532","Adilabad","04308","Bela","569090","Singapur"
"28","532","Adilabad","04308","Bela","569091","Takli"
"28","532","Adilabad","04308","Bela","569092","Dhoptala"
"28","532","Adilabad","04308","Bela","569093","Bela"
"28","532","Adilabad","04308","Bela","569094","Burhanpur"
"28","532","Adilabad","04308","Bela","569095","Nagrala"
"28","532","Adilabad","04308","Bela","569096","Patan"
"28","532","Adilabad","04308","Bela","569097","Ramkam"
"28","532","Adilabad","04308","Bela","569098","Ponnala"
"28","532","Adilabad","04308","Bela","569099","Chandpalle"
"28","532","Adilabad","04308","Bela","569100","Chaprala"
"28","532","Adilabad","04308","Bela","569101","Warur"
"28","532","Adilabad","04308","Bela","569102","Junoni"
"28","532","Adilabad","04308","Bela","569103","Karoni"
"28","532","Adilabad","04308","Bela","569104","Ekori"
"28","532","Adilabad","04308","Bela","569105","Masala"
"28","532","Adilabad","04308","Bela","569106","Bhadi"
"28","532","Adilabad","04308","Bela","569107","Masala"
"28","532","Adilabad","04308","Bela","569108","Syedpur"
"28","532","Adilabad","04308","Bela","569109","Toyaguda"
"28","532","Adilabad","04308","Bela","569110","Sahej"
"28","532","Adilabad","04308","Bela","569111","Sangvi"
"28","532","Adilabad","04308","Bela","569112","Douna"
"28","532","Adilabad","04308","Bela","569113","Boregaon"
"28","532","Adilabad","04308","Bela","569114","Pohar"
"28","532","Adilabad","04308","Bela","569115","Karoni"
"28","532","Adilabad","04308","Bela","569116","Sadarpur"
"28","532","Adilabad","04308","Bela","569117","Sonkhos"
"28","532","Adilabad","04308","Bela","569118","Khadki"
"28","532","Adilabad","04308","Bela","569119","Pitgaon"
"28","532","Adilabad","04309","Talamadugu","000000","Talamadugu"
"28","532","Adilabad","04309","Talamadugu","569120","Kosai"
"28","532","Adilabad","04309","Talamadugu","569121","Palasi"
"28","532","Adilabad","04309","Talamadugu","569122","Palasi"
"28","532","Adilabad","04309","Talamadugu","569123","Kuchalapoor"
"28","532","Adilabad","04309","Talamadugu","569124","Lingi"
"28","532","Adilabad","04309","Talamadugu","569125","Sunkidi"
"28","532","Adilabad","04309","Talamadugu","569126","Umadam"
"28","532","Adilabad","04309","Talamadugu","569127","Khodad"
"28","532","Adilabad","04309","Talamadugu","569128","Kajjarla"
"28","532","Adilabad","04309","Talamadugu","569129","Ruyyadi"
"28","532","Adilabad","04309","Talamadugu","569130","Kothur"
"28","532","Adilabad","04309","Talamadugu","569131","Talamadugu"
"28","532","Adilabad","04309","Talamadugu","569132","Dorli"
"28","532","Adilabad","04309","Talamadugu","569133","Kappardevi"
"28","532","Adilabad","04309","Talamadugu","569134","Dehegaon"
"28","532","Adilabad","04309","Talamadugu","569135","Umrei"
"28","532","Adilabad","04309","Talamadugu","569136","Ratnapur"
"28","532","Adilabad","04309","Talamadugu","569137","Jhari"
"28","532","Adilabad","04309","Talamadugu","569138","Saknapoor"
"28","532","Adilabad","04309","Talamadugu","569139","Arli"
"28","532","Adilabad","04309","Talamadugu","569140","Devapur"
"28","532","Adilabad","04309","Talamadugu","569141","Pangadpipri"
"28","532","Adilabad","04309","Talamadugu","569142","Lachampur"
"28","532","Adilabad","04309","Talamadugu","569143","Palle"
"28","532","Adilabad","04309","Talamadugu","569144","Madnapoor"
"28","532","Adilabad","04309","Talamadugu","569145","Bharampur"
"28","532","Adilabad","04309","Talamadugu","569146","Nandigaon"
"28","532","Adilabad","04309","Talamadugu","569147","Palle"
"28","532","Adilabad","04310","Gudihathnoor","000000","Gudihathnoor"
"28","532","Adilabad","04310","Gudihathnoor","569148","Vaijapur"
"28","532","Adilabad","04310","Gudihathnoor","569149","Kamalapur"
"28","532","Adilabad","04310","Gudihathnoor","569150","Seetagondi"
"28","532","Adilabad","04310","Gudihathnoor","569151","Malkapur"
"28","532","Adilabad","04310","Gudihathnoor","569152","Tosham"
"28","532","Adilabad","04310","Gudihathnoor","569153","Lingapur"
"28","532","Adilabad","04310","Gudihathnoor","569154","Gudihathinur"
"28","532","Adilabad","04310","Gudihathnoor","569155","Machapur"
"28","532","Adilabad","04310","Gudihathnoor","569156","Dhampur"
"28","532","Adilabad","04310","Gudihathnoor","569157","Muthnur"
"28","532","Adilabad","04310","Gudihathnoor","569158","Neradigonda"
"28","532","Adilabad","04310","Gudihathnoor","569159","Mannur"
"28","532","Adilabad","04310","Gudihathnoor","569160","Dongargaon"
"28","532","Adilabad","04310","Gudihathnoor","569161","Kolhari"
"28","532","Adilabad","04310","Gudihathnoor","569162","Umri"
"28","532","Adilabad","04310","Gudihathnoor","569163","Guruj"
"28","532","Adilabad","04310","Gudihathnoor","569164","Gondharkapur"
"28","532","Adilabad","04310","Gudihathnoor","569165","Rendlabori"
"28","532","Adilabad","04310","Gudihathnoor","569166","Shantapur"
"28","532","Adilabad","04310","Gudihathnoor","569167","Belluri"
"28","532","Adilabad","04310","Gudihathnoor","569168","Tejapur"
"28","532","Adilabad","04311","Inderavelly","000000","Inderavelly"
"28","532","Adilabad","04311","Inderavelly","569169","Pipri"
"28","532","Adilabad","04311","Inderavelly","569170","Devapur"
"28","532","Adilabad","04311","Inderavelly","569171","Ginnera"
"28","532","Adilabad","04311","Inderavelly","569172","Indervelly "
"28","532","Adilabad","04311","Inderavelly","569173","Bursanpatar"
"28","532","Adilabad","04311","Inderavelly","569174","Gattepalle"
"28","532","Adilabad","04311","Inderavelly","569175","Dodanda"
"28","532","Adilabad","04311","Inderavelly","569176","Indervelly "
"28","532","Adilabad","04311","Inderavelly","569177","Yamaikunta"
"28","532","Adilabad","04311","Inderavelly","569178","Muthnur"
"28","532","Adilabad","04311","Inderavelly","569179","Dhannura "
"28","532","Adilabad","04311","Inderavelly","569180","Dhannura "
"28","532","Adilabad","04311","Inderavelly","569181","Goureepur"
"28","532","Adilabad","04311","Inderavelly","569182","Mendapalle"
"28","532","Adilabad","04311","Inderavelly","569183","Keslapur"
"28","532","Adilabad","04311","Inderavelly","569184","Heerapur"
"28","532","Adilabad","04311","Inderavelly","569185","Harkapur"
"28","532","Adilabad","04311","Inderavelly","569186","Anji"
"28","532","Adilabad","04311","Inderavelly","569187","Mamidiguda"
"28","532","Adilabad","04311","Inderavelly","569188","Dasnapur"
"28","532","Adilabad","04311","Inderavelly","569189","Keslaguda"
"28","532","Adilabad","04311","Inderavelly","569190","Mallapur"
"28","532","Adilabad","04311","Inderavelly","569191","Dharmasagar"
"28","532","Adilabad","04311","Inderavelly","569192","Tejapur"
"28","532","Adilabad","04311","Inderavelly","569193","Lakampur"
"28","532","Adilabad","04311","Inderavelly","569194","Rampur "
"28","532","Adilabad","04311","Inderavelly","569195","Kondapur"
"28","532","Adilabad","04311","Inderavelly","569196","Pochampalle"
"28","532","Adilabad","04311","Inderavelly","569197","Lachimpur "
"28","532","Adilabad","04311","Inderavelly","569198","Waipet"
"28","532","Adilabad","04311","Inderavelly","569199","Lachimpur "
"28","532","Adilabad","04311","Inderavelly","569200","Walganda Heerapur"
"28","532","Adilabad","04311","Inderavelly","569201","Dongargaon"
"28","532","Adilabad","04311","Inderavelly","569202","Wadagaon"
"28","532","Adilabad","04312","Narnoor","000000","Narnoor"
"28","532","Adilabad","04312","Narnoor","569203","Kondi"
"28","532","Adilabad","04312","Narnoor","569204","Rampur"
"28","532","Adilabad","04312","Narnoor","569205","Khandow"
"28","532","Adilabad","04312","Narnoor","569206","Dongargaon"
"28","532","Adilabad","04312","Narnoor","569207","Sedwai"
"28","532","Adilabad","04312","Narnoor","569208","Kadodi"
"28","532","Adilabad","04312","Narnoor","569209","Kouthala"
"28","532","Adilabad","04312","Narnoor","569210","Kothapalle"
"28","532","Adilabad","04312","Narnoor","569211","Rupapur"
"28","532","Adilabad","04312","Narnoor","569212","Warkwai"
"28","532","Adilabad","04312","Narnoor","569213","Ademeyon"
"28","532","Adilabad","04312","Narnoor","569214","Sawari"
"28","532","Adilabad","04312","Narnoor","569215","Pipri"
"28","532","Adilabad","04312","Narnoor","569216","Arjuni"
"28","532","Adilabad","04312","Narnoor","569217","Paraswada "
"28","532","Adilabad","04312","Narnoor","569218","Lokari "
"28","532","Adilabad","04312","Narnoor","569219","Jhari"
"28","532","Adilabad","04312","Narnoor","569220","Dhaba "
"28","532","Adilabad","04312","Narnoor","569221","Dhaba"
"28","532","Adilabad","04312","Narnoor","569222","Punaguda"
"28","532","Adilabad","04312","Narnoor","569223","Maregaon"
"28","532","Adilabad","04312","Narnoor","569224","Gadiguda"
"28","532","Adilabad","04312","Narnoor","569225","Kunikasa"
"28","532","Adilabad","04312","Narnoor","569226","Kolama"
"28","532","Adilabad","04312","Narnoor","569227","Parswada "
"28","532","Adilabad","04312","Narnoor","569228","Gouri"
"28","532","Adilabad","04312","Narnoor","569229","Pownur"
"28","532","Adilabad","04312","Narnoor","569230","Lokari "
"28","532","Adilabad","04312","Narnoor","569231","Khadki"
"28","532","Adilabad","04312","Narnoor","569232","Sungapur"
"28","532","Adilabad","04312","Narnoor","569233","Chorgaon"
"28","532","Adilabad","04312","Narnoor","569234","Manjari"
"28","532","Adilabad","04312","Narnoor","569235","Babjhari"
"28","532","Adilabad","04312","Narnoor","569236","Dhupapur"
"28","532","Adilabad","04312","Narnoor","569237","Empalle"
"28","532","Adilabad","04312","Narnoor","569238","Sangvi"
"28","532","Adilabad","04312","Narnoor","569239","Umri"
"28","532","Adilabad","04312","Narnoor","569240","Bheempur "
"28","532","Adilabad","04312","Narnoor","569241","Kothapalli - H "
"28","532","Adilabad","04312","Narnoor","569242","Narnoor"
"28","532","Adilabad","04312","Narnoor","569243","Khairdatwa"
"28","532","Adilabad","04312","Narnoor","569244","Gundala"
"28","532","Adilabad","04312","Narnoor","569245","Mahadapur"
"28","532","Adilabad","04312","Narnoor","569246","Khampur"
"28","532","Adilabad","04312","Narnoor","569247","Mahagaon"
"28","532","Adilabad","04312","Narnoor","569248","Mankapur"
"28","532","Adilabad","04312","Narnoor","569249","Gangapur"
"28","532","Adilabad","04312","Narnoor","569250","Gunjala"
"28","532","Adilabad","04312","Narnoor","569251","Tadihadapnur"
"28","532","Adilabad","04312","Narnoor","569252","Balanpur"
"28","532","Adilabad","04312","Narnoor","569253","Sonapur"
"28","532","Adilabad","04312","Narnoor","569254","Nagolkonda"
"28","532","Adilabad","04312","Narnoor","569255","Malepur"
"28","532","Adilabad","04312","Narnoor","569256","Malangi"
"28","532","Adilabad","04313","Kerameri ","000000","Kerameri "
"28","532","Adilabad","04313","Kerameri ","569257","Lakhmapur"
"28","532","Adilabad","04313","Kerameri ","569258","Kotha"
"28","532","Adilabad","04313","Kerameri ","569259","Parandoli"
"28","532","Adilabad","04313","Kerameri ","569260","Karanjiwada"
"28","532","Adilabad","04313","Kerameri ","569261","Anthapur"
"28","532","Adilabad","04313","Kerameri ","569262","Isapur"
"28","532","Adilabad","04313","Kerameri ","569263","Gouri"
"28","532","Adilabad","04313","Kerameri ","569264","Arekepalle"
"28","532","Adilabad","04313","Kerameri ","569265","Arepalle"
"28","532","Adilabad","04313","Kerameri ","569266","Devadpalle"
"28","532","Adilabad","04313","Kerameri ","569267","Agarwada"
"28","532","Adilabad","04313","Kerameri ","569268","Keli Buzurg"
"28","532","Adilabad","04313","Kerameri ","569269","Sangvi"
"28","532","Adilabad","04313","Kerameri ","569270","Keli Khurd"
"28","532","Adilabad","04313","Kerameri ","569271","Bholepathur"
"28","532","Adilabad","04313","Kerameri ","569272","Sankaraguda"
"28","532","Adilabad","04313","Kerameri ","569273","Paraswada"
"28","532","Adilabad","04313","Kerameri ","569274","Anarpalle"
"28","532","Adilabad","04313","Kerameri ","569275","Devapur"
"28","532","Adilabad","04313","Kerameri ","569276","Kerameri"
"28","532","Adilabad","04313","Kerameri ","569277","Sakada"
"28","532","Adilabad","04313","Kerameri ","569278","Modi"
"28","532","Adilabad","04313","Kerameri ","569279","Khairi"
"28","532","Adilabad","04313","Kerameri ","569280","Surdapur"
"28","532","Adilabad","04313","Kerameri ","569281","Swarkheda"
"28","532","Adilabad","04313","Kerameri ","569282","Indapur"
"28","532","Adilabad","04313","Kerameri ","569283","Nishani"
"28","532","Adilabad","04313","Kerameri ","569284","Kothari"
"28","532","Adilabad","04313","Kerameri ","569285","Pipri"
"28","532","Adilabad","04313","Kerameri ","569286","Goyagaon"
"28","532","Adilabad","04313","Kerameri ","569287","Bheemangondi"
"28","532","Adilabad","04313","Kerameri ","569288","Dhanora"
"28","532","Adilabad","04313","Kerameri ","569289","Narsapur"
"28","532","Adilabad","04313","Kerameri ","569290","Parda"
"28","532","Adilabad","04313","Kerameri ","569291","Jhari"
"28","532","Adilabad","04313","Kerameri ","569292","Hatti"
"28","532","Adilabad","04313","Kerameri ","569293","Mettapipri"
"28","532","Adilabad","04313","Kerameri ","569294","Chintakarra"
"28","532","Adilabad","04313","Kerameri ","569295","Tukyanmovad"
"28","532","Adilabad","04313","Kerameri ","569296","Chalbordi"
"28","532","Adilabad","04313","Kerameri ","569297","Patnapur"
"28","532","Adilabad","04313","Kerameri ","569298","Babejheri"
"28","532","Adilabad","04313","Kerameri ","569299","Murikilanka"
"28","532","Adilabad","04313","Kerameri ","569300","Nagapur"
"28","532","Adilabad","04313","Kerameri ","569301","Kallegaon"
"28","532","Adilabad","04313","Kerameri ","569302","Jodaghat"
"28","532","Adilabad","04314","Wankdi","000000","Wankdi"
"28","532","Adilabad","04314","Wankdi","569303","Dhaba"
"28","532","Adilabad","04314","Wankdi","569304","Sawathi"
"28","532","Adilabad","04314","Wankdi","569305","Goagaon"
"28","532","Adilabad","04314","Wankdi","569306","Chichpalle"
"28","532","Adilabad","04314","Wankdi","569307","Gunjada"
"28","532","Adilabad","04314","Wankdi","569308","Arli"
"28","532","Adilabad","04314","Wankdi","569309","Bambara"
"28","532","Adilabad","04314","Wankdi","569310","Sonapur"
"28","532","Adilabad","04314","Wankdi","569311","Mahagaon"
"28","532","Adilabad","04314","Wankdi","569312","Devadpalle"
"28","532","Adilabad","04314","Wankdi","569313","Jambuldhari"
"28","532","Adilabad","04314","Wankdi","569314","Lanjanveera"
"28","532","Adilabad","04314","Wankdi","569315","Wankdi"
"28","532","Adilabad","04314","Wankdi","569316","Neemgaon"
"28","532","Adilabad","04314","Wankdi","569317","Akini"
"28","532","Adilabad","04314","Wankdi","569318","Nukewada"
"28","532","Adilabad","04314","Wankdi","569319","Chavpanguda"
"28","532","Adilabad","04314","Wankdi","569320","Navegaon"
"28","532","Adilabad","04314","Wankdi","569321","Indhani"
"28","532","Adilabad","04314","Wankdi","569322","Narlapur"
"28","532","Adilabad","04314","Wankdi","569323","Wankdi"
"28","532","Adilabad","04314","Wankdi","569324","Boranjiguda"
"28","532","Adilabad","04314","Wankdi","569325","Khamana"
"28","532","Adilabad","04314","Wankdi","569326","Sarandi"
"28","532","Adilabad","04314","Wankdi","569327","Khirdi"
"28","532","Adilabad","04314","Wankdi","569328","Chincholi"
"28","532","Adilabad","04314","Wankdi","569329","Ghatjangaon"
"28","532","Adilabad","04314","Wankdi","569330","Tejapur"
"28","532","Adilabad","04314","Wankdi","569331","Jaithpur"
"28","532","Adilabad","04314","Wankdi","569332","Bendera"
"28","532","Adilabad","04314","Wankdi","569333","Samela"
"28","532","Adilabad","04314","Wankdi","569334","Borda"
"28","532","Adilabad","04314","Wankdi","569335","Kanneragaon"
"28","532","Adilabad","04314","Wankdi","569336","Komatiguda"
"28","532","Adilabad","04314","Wankdi","569337","Khedegaon"
"28","532","Adilabad","04314","Wankdi","569338","Velgi"
"28","532","Adilabad","04314","Wankdi","569339","Sarkepalle"
"28","532","Adilabad","04315","Sirpur ","000000","Sirpur "
"28","532","Adilabad","04315","Sirpur ","569340","Makidi"
"28","532","Adilabad","04315","Sirpur ","569341","Jakkapur"
"28","532","Adilabad","04315","Sirpur ","569342","Hudkili"
"28","532","Adilabad","04315","Sirpur ","569343","Navegaon"
"28","532","Adilabad","04315","Sirpur ","569344","Venkatraopet"
"28","532","Adilabad","04315","Sirpur ","569345","Laxmipur"
"28","532","Adilabad","04315","Sirpur ","569346","Tonkini"
"28","532","Adilabad","04315","Sirpur ","569347","Parigaon"
"28","532","Adilabad","04315","Sirpur ","569348","Loanvelly"
"28","532","Adilabad","04315","Sirpur ","569349","Dhorpalle"
"28","532","Adilabad","04315","Sirpur ","569350","Rajaram"
"28","532","Adilabad","04315","Sirpur ","569351","Bhupalapatnam"
"28","532","Adilabad","04315","Sirpur ","569352","Sirpur"
"28","532","Adilabad","04315","Sirpur ","569353","Rudraram"
"28","532","Adilabad","04315","Sirpur ","569354","Cheelapalle"
"28","532","Adilabad","04315","Sirpur ","569355","Medpalle"
"28","532","Adilabad","04315","Sirpur ","569356","Garlapet"
"28","532","Adilabad","04315","Sirpur ","569357","Vempalle"
"28","532","Adilabad","04315","Sirpur ","569358","Achalli"
"28","532","Adilabad","04315","Sirpur ","569359","Chunchupalle"
"28","532","Adilabad","04315","Sirpur ","569360","Arepalle"
"28","532","Adilabad","04315","Sirpur ","569361","Chintakunta"
"28","532","Adilabad","04315","Sirpur ","569362","Heerapur"
"28","532","Adilabad","04315","Sirpur ","569363","Bonki"
"28","532","Adilabad","04315","Sirpur ","569364","Dabba"
"28","532","Adilabad","04315","Sirpur ","569365","Adepalle"
"28","532","Adilabad","04316","Kouthala","000000","Kouthala"
"28","532","Adilabad","04316","Kouthala","569366","Veervalli"
"28","532","Adilabad","04316","Kouthala","569367","Sandgaon"
"28","532","Adilabad","04316","Kouthala","569368","Pardi"
"28","532","Adilabad","04316","Kouthala","569369","Tatipalle"
"28","532","Adilabad","04316","Kouthala","569370","Veerdandi"
"28","532","Adilabad","04316","Kouthala","569371","Bhalepalle"
"28","532","Adilabad","04316","Kouthala","569372","Gundaipeta"
"28","532","Adilabad","04316","Kouthala","569373","Thumbadihatti"
"28","532","Adilabad","04316","Kouthala","569374","Ranvalli"
"28","532","Adilabad","04316","Kouthala","569375","Gudlabori"
"28","532","Adilabad","04316","Kouthala","569376","Mogadagad"
"28","532","Adilabad","04316","Kouthala","569377","Chandaram"
"28","532","Adilabad","04316","Kouthala","569378","Kumbari"
"28","532","Adilabad","04316","Kouthala","569379","Muthampet"
"28","532","Adilabad","04316","Kouthala","569380","Kouthala"
"28","532","Adilabad","04316","Kouthala","569381","Talodi"
"28","532","Adilabad","04316","Kouthala","569382","Nagepalle"
"28","532","Adilabad","04316","Kouthala","569383","Babapur"
"28","532","Adilabad","04316","Kouthala","569384","Ravindranagar"
"28","532","Adilabad","04316","Kouthala","569385","Gurudpeta"
"28","532","Adilabad","04316","Kouthala","569386","Kanki"
"28","532","Adilabad","04316","Kouthala","569387","Kannepalle"
"28","532","Adilabad","04316","Kouthala","569388","Chipurudubba"
"28","532","Adilabad","04316","Kouthala","569389","Babasagar"
"28","532","Adilabad","04316","Kouthala","569390","Chintala Manepalle"
