STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
7,97,South West,451,Najafgarh,64024,Sher Pur Deri,"Sher Pur Deri,Najafgarh,South West,Delhi,India"
7,97,South West,451,Najafgarh,64029,Kangan Heri,"Kangan Heri,Najafgarh,South West,Delhi,India"
7,97,South West,451,Najafgarh,64033,Nanak Heri,"Nanak Heri,Najafgarh,South West,Delhi,India"
7,98,South,454,Hauz Khas,64063,Satberi,"Satberi,Hauz Khas,South,Delhi,India"
7,98,South,454,Hauz Khas,64067,Fateh Pur Beri,"Fateh Pur Beri,Hauz Khas,South,Delhi,India"
