STCode,DTCode,DTName,SDTCode,SDTName,TVCode,Name,Address
8,104,Alwar,501,Thanagazi,73164,Rundh Pachpadi,"Rundh Pachpadi,Thanagazi,Alwar,Rajasthan,India"
8,104,Alwar,501,Thanagazi,73165,Pachpadi,"Pachpadi,Thanagazi,Alwar,Rajasthan,India"
8,107,Karauli,521,Nadoti,76421,Rupadi,"Rupadi,Nadoti,Karauli,Rajasthan,India"
8,108,Sawai Madhopur,529,Bonli,77509,Chanda Ki Jhopadi,"Chanda Ki Jhopadi,Bonli,Sawai Madhopur,Rajasthan,India"
8,128,Baran,674,Kishanganj,103156,Laxmipura @ Patpadi,"Laxmipura @ Patpadi,Kishanganj,Baran,Rajasthan,India"
